1572535478.2988126,29,195,107,209,197,31.472081218274116,19.884730425939498
1572535478.2988126,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535478.2988126,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535478.8924708,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535478.8924708,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535478.8924708,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535479.1408005,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535479.1408005,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535479.1408005,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535479.3749113,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535479.3749113,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535479.3749113,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535479.61679,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535479.61679,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535479.61679,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535479.869468,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535479.869468,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535479.869468,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535480.1478643,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535480.1478643,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535480.1478643,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535480.3882558,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535480.3882558,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535480.3882558,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535480.6370203,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535480.6370203,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535480.6370203,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535480.9188776,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535480.9188776,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535480.9188776,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535481.1404638,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535481.1404638,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535481.1404638,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535481.354732,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535481.354732,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535481.354732,36,-211,105,207,197,31.472081218274116,-21.373932381663405
1572535481.5965562,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535481.5965562,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535481.5965562,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535481.8380153,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535481.8380153,28,-9,107,198,196,31.632653061224495,-0.9563810345917811
1572535481.8380153,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535482.0801272,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535482.0801272,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535482.0801272,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535482.2923257,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535482.2923257,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535482.2923257,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535482.4974055,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535482.4974055,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535482.4974055,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535482.7304757,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535482.7304757,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535482.7304757,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535482.9599874,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535482.9599874,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535482.9599874,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535483.1705692,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535483.1705692,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535483.1705692,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535483.4040453,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535483.4040453,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535483.4040453,36,-211,105,207,197,31.472081218274116,-21.373932381663405
1572535483.6412625,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535483.6412625,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535483.6412625,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535483.8899138,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535483.8899138,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535483.8899138,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535484.1472156,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535484.1472156,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535484.1472156,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535484.4151876,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535484.4151876,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535484.4151876,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535484.6453068,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535484.6453068,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535484.6453068,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535484.8555827,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535484.8555827,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535484.8555827,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535485.1037905,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535485.1037905,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535485.1037905,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535485.359924,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535485.359924,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535485.359924,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535485.5924776,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535485.5924776,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535485.5924776,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535485.852762,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535485.852762,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535485.852762,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535486.085037,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535486.085037,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535486.085037,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535486.3553648,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535486.3553648,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535486.3553648,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535486.590656,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535486.590656,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535486.590656,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535486.8231018,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535486.8231018,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535486.8231018,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535487.054975,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535487.054975,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535487.054975,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535487.3101888,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535487.3101888,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535487.3101888,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535487.5425334,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535487.5425334,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535487.5425334,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535487.7587671,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535487.7587671,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535487.7587671,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535487.983506,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535487.983506,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535487.983506,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535488.2125251,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535488.2125251,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535488.2125251,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535488.4194791,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535488.4194791,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535488.4194791,36,-211,105,207,197,31.472081218274116,-21.373932381663405
1572535488.650046,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535488.650046,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535488.650046,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535488.8878078,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535488.8878078,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535488.8878078,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535489.1133456,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535489.1133456,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535489.1133456,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535489.3537567,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535489.3537567,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535489.3537567,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535489.617652,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535489.617652,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535489.617652,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535489.8583589,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535489.8583589,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535489.8583589,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535490.0902684,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535490.0902684,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535490.0902684,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535490.323601,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535490.323601,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535490.323601,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535490.6034334,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535490.6034334,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535490.6034334,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535490.835445,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535490.835445,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535490.835445,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535491.101048,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535491.101048,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535491.101048,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535491.3275025,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535491.3275025,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535491.3275025,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535491.5744638,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535491.5744638,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535491.5744638,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535491.8091848,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535491.8091848,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535491.8091848,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535492.0534964,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535492.0534964,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535492.0534964,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535492.291711,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535492.291711,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535492.291711,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535492.5522566,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535492.5522566,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535492.5522566,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535492.7905028,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535492.7905028,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535492.7905028,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535493.022029,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535493.022029,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535493.022029,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535493.294365,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535493.294365,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535493.294365,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535493.497802,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535493.497802,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535493.497802,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535493.7068675,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535493.7068675,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535493.7068675,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535493.9466252,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535493.9466252,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535493.9466252,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535494.1748836,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535494.1748836,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535494.1748836,36,-210,106,208,198,31.31313131313132,-21.281715998314297
1572535494.4152677,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535494.4152677,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535494.4152677,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535494.6750996,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535494.6750996,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535494.6750996,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535494.9151201,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535494.9151201,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535494.9151201,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535495.1611419,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535495.1611419,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535495.1611419,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535495.4176836,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535495.4176836,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535495.4176836,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535495.6713223,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535495.6713223,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535495.6713223,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535495.9141226,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535495.9141226,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535495.9141226,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535496.1354067,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535496.1354067,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535496.1354067,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535496.372541,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535496.372541,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535496.372541,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535496.6277564,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535496.6277564,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535496.6277564,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535496.8936398,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535496.8936398,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535496.8936398,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535497.0993884,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535497.0993884,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535497.0993884,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535497.328912,29,195,107,207,197,31.472081218274116,19.884730425939498
1572535497.328912,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535497.328912,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535497.5758939,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535497.5758939,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535497.5758939,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535497.8313715,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535497.8313715,36,-211,105,207,198,31.31313131313132,-21.373932381663405
1572535497.8313715,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535498.0992074,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535498.0992074,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535498.0992074,36,-211,105,207,199,31.155778894472366,-21.373932381663405
1572535498.3931007,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535498.3931007,28,-9,106,199,195,31.7948717948718,-0.9563810345917811
1572535498.3931007,36,-211,106,207,198,31.31313131313132,-21.373932381663405
1572535498.637871,29,196,107,208,197,31.472081218274116,19.978654404768985
1572535498.637871,28,-9,106,198,195,31.7948717948718,-0.9563810345917811
1572535498.637871,36,-211,105,207,199,31.155778894472366,-21.373932381663405
