1572534403.49986768,-0.00512400,0.01293200,1.01052600,-0.22210723,0.01168405,-0.24186750,0.31899000,0.38391500,-0.29011985,-0.12394037,0.03756212
1572534403.56377029,-0.00488000,0.01159000,1.01430800,-0.05856438,0.03792172,-0.13686750,0.24899000,0.17391500,-0.29538147,-0.12320959,0.04092371
1572534403.62529588,-0.00512400,0.01256600,1.02187200,-0.05656672,-0.01276209,0.00313250,0.17899000,0.20891500,-0.29538147,-0.12320959,0.04092371
1572534403.68671083,-0.00463600,0.01098000,1.01369800,0.00843788,-0.07991686,-0.17186750,0.28399000,0.10391500,-0.29260450,-0.12803274,0.03288512
1572534403.74968266,-0.00658800,0.01342000,1.01577200,-0.02310406,-0.18235824,-0.06686750,-0.03101000,-0.03608500,-0.28997369,-0.12452499,0.03171587
1572534403.81250668,-0.00463600,0.01244400,1.01455200,0.12058938,-0.07923275,0.00313250,0.07399000,0.06891500,-0.28997369,-0.12452499,0.03171587
1572534403.87480330,-0.00732000,0.01281000,1.01516200,-0.00130415,0.07361725,0.24813250,-0.31101000,-0.21108500,-0.29465069,-0.12262496,0.03668518
1572534403.93749714,-0.00634400,0.01232200,1.01382000,-0.01688556,0.01741888,0.07313250,-0.13601000,-0.07108500,-0.29465069,-0.12262496,0.03668518
1572534404.00031495,-0.00561200,0.01305400,1.01479600,0.02359256,-0.02432938,0.17813250,-0.27601000,-0.21108500,-0.29011985,-0.12335574,0.04603917
1572534404.06194520,-0.00634400,0.00963800,1.01394200,-0.16861888,0.06563948,-0.06686750,-0.31101000,-0.07108500,-0.29172757,-0.12510962,0.03653902
1572534404.12450719,-0.00756400,0.00988200,1.01321000,-0.15442606,0.01764414,0.31813250,-0.66101000,-0.17608500,-0.29172757,-0.12510962,0.03653902
1572534404.18733978,-0.00561200,0.01244400,1.01894400,-0.22618271,0.26942662,0.07313250,0.21399000,0.17391500,-0.29391991,-0.12291728,0.03800058
1572534404.24982834,-0.00756400,0.01403000,1.01650400,-0.21811334,-0.12791404,0.03813250,0.52899000,0.20891500,-0.29391991,-0.12291728,0.03800058
1572534404.31239152,-0.00585600,0.01256600,1.01321000,0.08724571,-0.21579440,-0.06686750,-0.20601000,0.27891500,-0.28661210,-0.12437884,0.03873137
1572534404.37470627,-0.00585600,0.01134600,1.01491800,0.20195273,0.24128353,0.10813250,-0.03101000,-0.00108500,-0.29538147,-0.12598655,0.04194680
1572534404.43782496,-0.00610000,0.01464000,1.01394200,-0.00900306,-0.01338462,-0.06686750,-0.06601000,-0.31608500,-0.29538147,-0.12598655,0.04194680
1572534404.50048971,-0.00524600,0.01488400,1.01418600,0.18785728,-0.01780660,-0.03186750,-0.03101000,0.17391500,-0.29041216,-0.12481730,0.04384683
1572534404.56321049,-0.00768600,0.01268800,1.01430800,0.16424641,-0.03017955,-0.13686750,0.31899000,0.06891500,-0.29041216,-0.12481730,0.04384683
