1572532100.72215796,-0.00939400,0.01805600,1.01552800,0.06273540,0.03194107,0.04431000,-0.14360500,-0.13853000,-0.33528208,-0.12423268,0.15565624
1572532100.78419495,-0.00878400,0.01817800,1.01369800,0.06889692,-0.00291338,-0.06069000,-0.00360500,0.03647000,-0.33528208,-0.12423268,0.15565624
1572532100.84541678,-0.00915000,0.01769000,1.02394600,0.04495031,0.10814638,-0.13069000,-0.00360500,0.07147000,-0.33206665,-0.12642502,0.14615609
1572532100.90661526,-0.00841800,0.01769000,1.01491800,0.26928150,-0.02074857,-0.06069000,0.06639500,-0.03353000,-0.32943584,-0.12584040,0.15887167
1572532100.96784592,-0.00951600,0.01915400,1.01308800,0.12468567,0.03876450,-0.06069000,-0.00360500,-0.10353000,-0.32943584,-0.12584040,0.15887167
1572532101.02920961,-0.00878400,0.01769000,1.00869600,-0.11998881,0.02036043,0.04431000,-0.21360500,-0.52353000,-0.32928968,-0.12613271,0.15551008
1572532101.09036255,-0.01000400,0.01647000,1.01467400,-0.13673292,0.06687628,0.04431000,-0.07360500,-0.03353000,-0.32928968,-0.12613271,0.15551008
1572532101.15151238,-0.00841800,0.01805600,1.01174600,0.06398712,-0.11247366,-0.27069000,0.20639500,0.03647000,-0.32797428,-0.12233265,0.15784858
1572532101.21265697,-0.00805200,0.01720200,1.01455200,-0.12804654,0.18006835,0.00931000,0.24139500,-0.06853000,-0.32914353,-0.12832505,0.15054078
1572532101.27381396,-0.00866200,0.01695800,1.01443000,0.00366914,-0.00790530,-0.16569000,0.27639500,0.10647000,-0.32914353,-0.12832505,0.15054078
1572532101.33489966,-0.00951600,0.01647000,1.01455200,0.03360491,-0.07220925,-0.06069000,0.17139500,0.03647000,-0.32870506,-0.12554809,0.15770243
1572532101.39603019,-0.00793000,0.01659200,1.01552800,0.09596919,-0.05139120,-0.06069000,0.13639500,0.07147000,-0.32870506,-0.12554809,0.15770243
1572532101.45716023,-0.01024800,0.01878800,1.01479600,0.10041799,0.07820926,-0.41069000,0.48639500,0.28147000,-0.33031277,-0.12320959,0.15156387
1572532101.52046824,-0.00756400,0.01781200,1.01284400,0.04774286,-0.07205696,-0.13069000,0.10139500,0.14147000,-0.33279743,-0.12525577,0.15185618
1572532101.58225322,-0.00878400,0.01830000,1.01394200,0.07553908,0.01075077,0.28931000,-0.59860500,-0.20853000,-0.33279743,-0.12525577,0.15185618
1572532101.64357090,-0.00829600,0.01878800,1.01528400,0.23130055,-0.02898698,0.00931000,-0.00360500,-0.03353000,-0.33118971,-0.12744811,0.14849459
1572532101.70482516,-0.00805200,0.01732400,1.01443000,0.01947342,-0.04481774,-0.16569000,-0.00360500,0.07147000,-0.33118971,-0.12744811,0.14849459
1572532101.76599813,-0.00866200,0.01573800,1.02199400,-0.07618165,-0.07530590,-0.09569000,-0.17860500,0.00147000,-0.33002046,-0.12218650,0.16018708
1572532101.82709694,-0.00890600,0.01708000,1.01626000,-0.07087497,-0.17595468,-0.13069000,-0.00360500,8.85647000,-0.33002046,-0.12218650,0.16018708
1572532101.88825107,-0.00805200,0.01732400,1.01394200,0.01724568,-0.04585305,-0.16569000,-0.10860500,-0.10353000,-0.33323590,-0.12145571,0.16647179
