1572532702.593087,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532702.8234165,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532702.9912658,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532703.1498458,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532703.308182,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532703.4752584,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532703.6444159,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532703.8027987,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532703.9695137,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532704.1397557,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532704.2987185,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532704.4581015,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532704.617048,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532704.7836456,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532704.9563384,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532705.1153138,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532705.281116,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532705.453971,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532705.6267614,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532705.7945058,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532705.9568267,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532706.118716,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532706.3166094,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532706.4912462,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532706.6650069,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532706.8379397,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532707.033773,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532707.2192035,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532707.399074,3,-51,141,173,176,35.227272727272734,-5.403915134496321
1572532707.59149,3,-51,141,173,176,35.227272727272734,-5.403915134496321
1572532707.7658923,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532707.929581,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532708.0901325,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532708.249293,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532708.4125881,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532708.584092,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532708.7448914,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532708.916685,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532709.0992754,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532709.2761579,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532709.4585567,3,-51,140,173,177,35.02824858757063,-5.403915134496321
1572532709.6408007,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532709.8066576,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532709.984281,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532710.1452665,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532710.3173723,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532710.4846735,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532710.6463184,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532710.813153,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532710.9837995,3,-51,141,173,176,35.227272727272734,-5.403915134496321
1572532711.1457918,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532711.3120918,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532711.4849226,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532711.645226,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532711.832199,3,-51,140,174,177,35.02824858757063,-5.403915134496321
1572532712.020684,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532712.1806402,3,-51,141,174,176,35.227272727272734,-5.403915134496321
1572532712.357627,3,-51,141,174,176,35.227272727272734,-5.403915134496321
