1572533709.8633437,26,-113,86,101,100,62.00000000000001,-11.837650005357451
1572533709.8633437,25,-10,84,98,99,62.62626262626264,-1.0626224461126088
1572533709.8633437,21,97,84,101,99,62.62626262626264,10.199498041433117
1572533709.8633437,20,199,84,106,100,62.00000000000001,20.25975423688004
1572533709.8633437,27,-216,86,106,100,62.00000000000001,-21.833268791071543
1572533710.516519,20,199,84,106,100,62.00000000000001,20.25975423688004
1572533710.516519,26,-113,86,101,100,62.00000000000001,-11.837650005357451
1572533710.516519,25,-10,83,98,101,61.3861386138614,-1.0626224461126088
1572533710.516519,21,97,84,101,99,62.62626262626264,10.199498041433117
1572533710.516519,27,-216,86,106,100,62.00000000000001,-21.833268791071543
1572533710.8507085,26,-113,86,101,100,62.00000000000001,-11.837650005357451
1572533710.8507085,25,-10,85,98,99,62.62626262626264,-1.0626224461126088
1572533710.8507085,21,97,84,101,99,62.62626262626264,10.199498041433117
1572533710.8507085,20,199,84,106,100,62.00000000000001,20.25975423688004
1572533710.8507085,27,-216,86,106,100,62.00000000000001,-21.833268791071543
1572533711.2092853,26,-113,86,101,100,62.00000000000001,-11.837650005357451
1572533711.2092853,25,-10,85,98,98,63.26530612244899,-1.0626224461126088
1572533711.2092853,21,97,84,101,99,62.62626262626264,10.199498041433117
1572533711.2092853,20,199,84,106,100,62.00000000000001,20.25975423688004
1572533711.2092853,27,-216,86,106,100,62.00000000000001,-21.833268791071543
1572533711.5877547,26,-113,86,101,100,62.00000000000001,-11.837650005357451
1572533711.5877547,25,-10,85,98,98,63.26530612244899,-1.0626224461126088
1572533711.5877547,21,97,84,102,99,62.62626262626264,10.199498041433117
1572533711.5877547,20,199,84,106,100,62.00000000000001,20.25975423688004
1572533711.5877547,27,-216,86,105,100,62.00000000000001,-21.833268791071543
1572533711.8774433,26,-113,86,101,100,62.00000000000001,-11.837650005357451
1572533711.8774433,25,-10,84,98,99,62.62626262626264,-1.0626224461126088
1572533711.8774433,21,97,84,101,99,62.62626262626264,10.199498041433117
1572533711.8774433,20,199,84,106,100,62.00000000000001,20.25975423688004
1572533711.8774433,27,-216,86,106,100,62.00000000000001,-21.833268791071543
