1572534381.6805596,24,67,82,97,96,64.58333333333334,7.084066830606971
1572534381.6805596,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534381.6805596,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534381.6805596,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534382.0332623,23,-32,82,96,97,63.917525773195884,-3.3967965244928373
1572534382.0332623,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534382.0332623,24,67,82,97,97,63.917525773195884,7.084066830606971
1572534382.0332623,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534382.3416204,24,67,82,97,96,64.58333333333334,7.084066830606971
1572534382.3416204,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534382.3416204,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534382.735299,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534382.735299,24,67,82,97,97,63.917525773195884,7.084066830606971
1572534382.735299,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534383.289905,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534383.289905,24,67,82,97,96,64.58333333333334,7.084066830606971
1572534383.289905,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534383.289905,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534383.626555,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534383.626555,24,67,82,97,97,63.917525773195884,7.084066830606971
1572534383.626555,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534383.626555,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534384.0317733,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534384.0317733,24,67,82,97,96,64.58333333333334,7.084066830606971
1572534384.0317733,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534384.0317733,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534384.3941078,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534384.3941078,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534384.3941078,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534384.3941078,24,67,82,97,96,64.58333333333334,7.084066830606971
1572534384.7682283,23,-32,83,96,97,63.917525773195884,-3.3967965244928373
1572534384.7682283,24,67,82,97,97,63.917525773195884,7.084066830606971
1572534384.7682283,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534384.7682283,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534385.1776981,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
1572534385.1776981,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534385.1776981,24,68,82,98,96,64.58333333333334,7.188701044455634
1572534385.1776981,22,-132,84,100,99,62.62626262626264,-13.757582401273247
1572534385.5569727,23,-32,83,96,97,63.917525773195884,-3.3967965244928373
1572534385.5569727,18,-233,84,105,97,63.917525773195884,-23.372910562377935
1572534385.5569727,22,-132,84,100,98,63.26530612244899,-13.757582401273247
1572534385.5569727,24,67,82,97,97,63.917525773195884,7.084066830606971
1572534385.9861484,23,-32,83,96,96,64.58333333333334,-3.3967965244928373
