1572534452.2429907,0.3,0.144
1572534452.7446487,0.3,0.144
1572534453.2462683,0.3,0.18
1572534453.748288,0.3,0.3
1572534454.2499573,0.3,0.0
1572534454.7516456,0.3,0.0
1572534455.2535985,0.3,0.144
1572534455.7553158,0.3,0.3
1572534456.2568526,0.3,0.144
1572534456.75861,0.3,0.144
1572534457.2602143,0.3,0.3
1572534457.7620728,0.3,0.3
1572534458.2638307,0.3,0.3
1572534458.765421,0.3,0.144
1572534459.2670383,0.3,0.3
1572534459.7687802,0.3,0.3
1572534460.2703261,0.3,0.3
1572534460.771922,0.3,0.144
1572534461.2736216,0.3,0.144
1572534461.7755506,0.3,0.144
1572534462.2774522,0.3,0.3
1572534462.7794178,0.3,0.144
1572534463.2816756,0.3,0.144
1572534463.7843602,0.3,0.3
1572534464.2868862,0.3,0.0375
1572534464.78919,0.3,0.144
1572534465.2912526,0.3,0.3
1572534465.7928748,0.3,0.144
1572534466.2943547,0.3,0.0
1572534466.795941,0.3,0.144
1572534467.2980514,0.3,0.144
1572534467.7995577,0.3,0.144
1572534468.301058,0.3,0.144
1572534468.8025377,0.3,0.3
1572534469.3041751,0.3,0.144
1572534469.8057463,0.3,0.0375
1572534470.3073583,0.3,0.3
1572534470.8092625,0.3,0.144
1572534471.3112743,0.3,0.18
1572534471.8130198,0.3,0.3
1572534472.31472,0.3,0.3
1572534472.8165843,0.3,0.3
1572534473.318321,0.3,0.144
1572534473.8200634,0.3,0.3
1572534474.3216584,0.3,0.3
1572534474.8232572,0.3,0.3
1572534475.3248723,0.3,0.3
1572534475.8265715,0.3,0.3
1572534476.328416,0.3,0.3
1572534476.8299809,0.3,0.0375
1572534477.3315697,0.3,0.144
1572534477.8331747,0.3,0.3
1572534478.3347769,0.3,0.144
1572534478.8363948,0.3,0.144
1572534479.3380315,0.3,0.3
1572534479.8406565,0.3,0.144
1572534480.3433526,0.3,0.0
1572534480.8454833,0.3,0.18
1572534481.3475578,0.3,0.144
1572534481.8499572,0.3,0.0375
1572534482.3521616,0.3,0.144
1572534482.8541834,0.3,0.18
1572534483.357119,0.3,0.18
1572534483.858686,0.3,0.18
1572534484.3603232,0.3,0.144
1572534484.8618507,0.3,0.144
1572534485.363307,0.3,0.3
1572534485.8648336,0.3,0.144
1572534486.3664289,0.3,0.144
1572534486.868077,0.3,0.3
1572534487.369773,0.3,0.3
1572534487.8714771,0.3,0.144
1572534488.37358,0.3,0.3
1572534488.8753204,0.3,0.3
1572534489.3771973,0.3,0.3
1572534489.8791184,0.3,0.3
1572534490.3808427,0.3,0.144
1572534490.8826423,0.3,0.3
1572534491.3841994,0.3,0.3
1572534491.885886,0.3,0.144
1572534492.387593,0.3,0.0
1572534492.889175,0.3,0.3
1572534493.390777,0.3,0.144
1572534493.892399,0.3,0.144
1572534494.3940358,0.3,0.3
1572534494.8956397,0.3,0.144
1572534495.3973403,0.3,0.144
1572534495.898974,0.3,0.144
1572534496.4006636,0.3,0.144
1572534496.9026895,0.3,0.144
1572534497.4049513,0.3,0.18
1572534497.9071593,0.3,0.18
1572534498.4093964,0.3,0.3
1572534498.911629,0.3,0.144
1572534499.4134855,0.3,0.144
1572534499.9158897,0.3,0.3
1572534500.41741,0.3,0.144
1572534500.918941,0.3,0.0
1572534501.4204464,0.3,0.18
1572534501.9219444,0.3,0.3
1572534502.4234633,0.3,0.144
1572534502.925036,0.3,0.144
1572534503.4265766,0.3,0.144
1572534503.92822,0.3,0.3
1572534504.42989,0.3,0.144
1572534504.9317853,0.3,0.144
1572534505.4336,0.3,0.3
1572534505.9355297,0.3,0.3
1572534506.4373403,0.3,0.3
1572534506.939067,0.3,0.3
1572534507.4408479,0.3,0.3
1572534507.9424074,0.3,0.144
1572534508.444051,0.3,0.18
1572534508.9457777,0.3,0.3
1572534509.4474068,0.3,0.144
1572534509.9491367,0.3,0.3
1572534510.4507225,0.3,0.144
1572534510.9523914,0.3,0.3
1572534511.4540093,0.3,0.0375
1572534511.9555697,0.3,0.18
1572534512.4572995,0.3,0.3
1572534512.9589179,0.3,0.144
1572534513.461112,0.3,0.0
1572534513.96333,0.3,0.144
1572534514.4650238,0.3,0.18
1572534514.9666026,0.3,0.18
1572534515.4690208,0.3,0.144
1572534515.9710498,0.3,0.144
1572534516.4735515,0.3,0.3
1572534516.9752672,0.3,0.144
1572534517.476779,0.3,0.144
1572534517.978319,0.3,0.3
1572534518.4831464,0.3,0.144
1572534518.9846559,0.3,0.3
1572534519.4861784,0.3,0.144
1572534519.9876606,0.3,0.3
1572534520.489257,0.3,0.3
1572534520.990928,0.3,0.3
1572534521.4926686,0.3,0.3
1572534521.9944742,0.3,0.144
1572534522.496238,0.3,0.144
1572534522.9979854,0.3,0.144
1572534523.499674,0.3,0.3
1572534524.0014133,0.3,0.144
1572534524.503081,0.3,0.18
1572534525.00471,0.3,0.144
1572534525.5063713,0.3,0.18
1572534526.0080757,0.3,0.18
1572534526.5096571,0.3,0.18
1572534527.0112557,0.3,0.3
1572534527.5128863,0.3,0.0
1572534528.01445,0.3,0.0
1572534528.5160637,0.3,0.0375
1572534529.01772,0.3,0.3
1572534529.5193532,0.3,0.0375
1572534530.0210695,0.3,0.18
1572534530.5227897,0.3,0.3
1572534531.0248013,0.3,0.144
1572534531.52649,0.3,0.144
1572534532.0292053,0.3,0.18
1572534532.532007,0.3,0.3
1572534533.0341835,0.3,0.3
1572534533.536193,0.3,0.144
1572534534.0382555,0.3,0.3
1572534534.5397463,0.3,0.3
1572534535.0413926,0.3,0.3
